,#gens,#Terms,min_deg,max_deg,av_deg,min_deg_of_X1,min_deg_of_X2,min_deg_of_X3,min_deg_of_X4,max_deg_of_X1,max_deg_of_X2,max_deg_of_X3,max_deg_of_X4,av_deg_of_X1,av_deg_of_X2,av_deg_of_X3,av_deg_of_X4,min_lt_deg_of_X1,min_lt_deg_of_X2,min_lt_deg_of_X3,min_lt_deg_of_X4,max_lt_deg_of_X1,max_lt_deg_of_X2,max_lt_deg_of_X3,max_lt_deg_of_X4,av_lt_deg_of_X1,av_lt_deg_of_X2,av_lt_deg_of_X3,av_lt_deg_of_X4,min_terms,max_terms,av_terms,generators_with_X1,generators_with_X2,generators_with_X3,generators_with_X4,generators_with_X1_X2,generators_with_X1_X3,generators_with_X1_X4,generators_with_X1_X3,generators_with_X2_X4,generators_with_X3_X4,generators_with_X1_X2_X3,generators_with_X1_X2_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X3,lt_with_X4,lt_with_X1_X2,lt_with_X1_X3,lt_with_X1_X4,lt_with_X1_X3,lt_with_X2_X4,lt_with_X3_X4,lt_with_X1_X2_X3,lt_with_X1_X2_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X3,terms_with_X4,terms_with_X1_X2,terms_with_X1_X3,terms_with_X1_X4,terms_with_X1_X3,terms_with_X2_X4,terms_with_X3_X4,terms_with_X1_X2_X3,terms_with_X1_X2_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,deg_sum(F),cls_1,cls_2,cls_3,cls_4,cls_of_lt_1,cls_of_lt_2,cls_of_lt_3,cls_of_lt_4,#pure_var_power,#pure_var_power_lt,QS
1824,2,11,3,3,3.0,2,2,2,1,3,3,3,2,2.5,2.5,2.5,1.5,0,0,0,0,3,3,0,0,1.5,1.5,0.0,0.0,5,6,5.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,2,3,3,0,2,2,0,1,1,0,0,6,0,0,1,1,5,3,2,1,3,2,0
1825,3,12,4,5,4.7,2,1,1,1,4,3,4,5,3.0,2.3,2.0,3.0,0,0,1,0,4,3,4,0,1.7,1.0,2.0,0.0,2,6,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,0,0,2,0,1,0,0,0,0,0,0,0,9,5,7,9,3,5,7,2,4,4,0,3,3,1,0,14,0,3,0,0,9,3,0,0,1,0,1
1826,4,16,3,5,4.0,1,1,1,0,3,3,3,3,2.0,2.0,2.0,1.8,1,0,0,0,3,2,3,1,2.0,0.8,1.0,0.2,2,5,4.0,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,4,2,2,1,2,2,1,0,0,1,0,0,1,0,0,10,9,11,10,5,7,5,4,4,7,2,1,4,1,0,16,1,1,2,0,10,4,2,0,0,0,1
1827,3,14,3,5,4.0,2,2,1,3,3,2,3,5,2.3,2.0,2.0,4.0,2,0,0,0,2,2,2,0,2.0,1.0,1.0,0.0,4,5,4.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,0,1,0,0,1,0,0,0,0,7,4,8,9,2,5,3,2,1,4,1,0,2,0,0,12,0,2,1,0,9,4,1,0,3,0,1
1828,3,12,4,7,5.0,1,2,2,2,3,3,3,4,2.3,2.3,2.3,3.0,1,0,0,0,3,3,2,2,1.7,1.7,1.0,0.7,2,6,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,11,5,9,7,5,8,6,4,3,5,4,3,4,3,3,15,1,1,1,0,7,4,1,0,0,0,1
1829,2,10,4,6,5.0,2,3,2,3,4,4,4,4,3.0,3.5,3.0,3.5,2,0,0,0,3,2,3,0,2.5,1.0,1.5,0.0,5,5,5.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6,8,5,6,5,4,2,4,5,2,3,2,1,2,1,10,0,1,1,0,6,3,1,0,1,0,1
1830,3,16,3,4,3.7,3,1,1,2,4,3,3,3,3.7,1.7,2.3,2.7,3,0,0,0,4,0,0,0,3.7,0.0,0.0,0.0,3,7,5.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,9,3,3,6,3,4,2,1,2,2,0,0,11,0,0,0,3,9,4,0,3,5,3,1
1831,2,8,6,7,6.5,3,4,4,3,3,5,4,3,3.0,4.5,4.0,3.0,0,4,0,0,2,5,0,2,1.0,4.5,0.0,1.0,4,4,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,4,6,5,6,3,2,2,3,4,4,1,1,1,2,0,13,1,0,1,0,6,1,1,0,0,0,1
1832,2,5,4,5,4.5,1,2,0,1,3,5,1,3,2.0,3.5,0.5,2.0,0,0,0,0,3,5,0,1,1.5,2.5,0.0,0.5,2,3,2.5,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4,1,4,2,0,3,1,3,1,0,2,0,1,0,9,1,0,1,0,4,0,1,0,1,1,1
1833,6,27,4,6,5.0,1,1,1,1,4,4,5,3,2.5,2.7,2.7,2.2,0,0,0,0,4,3,3,2,2.0,1.5,1.2,0.3,2,6,4.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,1,3,3,0,3,1,1,2,0,0,1,0,16,16,19,16,7,10,9,11,8,10,4,3,5,4,1,30,1,3,1,1,16,9,1,1,1,1,1
1834,5,18,3,6,4.4,1,2,1,1,4,3,3,4,2.4,2.2,2.2,1.8,1,0,0,0,4,3,3,0,2.2,1.4,0.8,0.0,2,6,3.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,0,3,2,0,0,0,0,0,0,0,0,0,15,12,9,12,9,7,9,4,8,6,2,5,4,3,1,22,0,2,3,0,12,3,3,0,0,0,1
1835,3,9,3,6,4.0,1,0,1,2,4,2,4,3,2.0,1.3,2.3,2.7,0,0,0,0,1,2,4,1,0.7,1.3,1.7,0.3,2,4,3.0,3,2,3,3,2,3,3,2,2,3,2,2,3,2,2,2,2,2,1,1,1,1,1,0,1,0,0,1,0,0,7,2,3,6,1,2,5,1,0,1,0,0,1,0,0,12,1,1,1,0,6,2,1,0,1,0,1
1836,5,20,3,5,4.2,1,0,1,2,4,3,3,3,2.6,1.4,1.6,2.8,1,0,0,0,4,3,1,1,2.2,1.4,0.2,0.4,3,6,4.0,5,4,5,5,4,5,5,4,4,5,4,4,5,4,4,5,4,1,2,4,1,2,1,2,1,1,2,1,1,1,15,10,10,13,7,7,9,5,6,6,3,4,4,3,2,21,2,0,2,1,13,4,2,1,2,1,1
1837,5,20,3,7,5.2,2,1,1,1,3,5,6,5,2.2,2.6,2.6,2.8,0,0,0,0,3,3,6,2,1.6,1.6,1.6,0.4,3,5,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,1,3,2,1,1,1,1,1,1,1,1,1,12,14,13,11,8,9,5,9,7,8,6,3,4,6,3,26,1,1,3,0,11,5,4,0,3,1,1
1838,3,11,4,6,5.3,2,2,1,3,5,3,2,3,3.7,2.7,1.7,3.0,2,0,0,0,5,1,2,0,3.7,0.7,1.0,0.0,3,4,3.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,0,1,0,0,1,0,0,0,0,8,8,8,7,5,6,5,5,5,5,3,3,4,3,2,16,0,2,1,0,7,3,1,0,0,0,1
1839,2,8,4,4,4.0,2,2,1,1,4,3,2,3,3.0,2.5,1.5,2.0,1,0,0,0,4,3,0,0,2.5,1.5,0.0,0.0,3,5,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,4,5,3,2,3,1,3,3,0,2,1,1,0,8,0,0,1,1,5,1,1,1,1,1,1
1840,3,14,3,5,4.0,2,0,1,2,5,3,2,4,3.3,2.0,1.7,2.7,2,0,0,0,5,2,0,0,3.0,1.0,0.0,0.0,3,7,4.7,3,2,3,3,2,3,3,2,2,3,2,2,3,2,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10,7,7,5,4,4,3,3,2,2,1,1,0,1,0,12,0,0,2,1,5,5,3,1,2,1,1
1841,5,24,3,7,4.6,1,1,1,1,4,6,5,3,2.4,2.6,2.6,2.2,0,0,0,0,4,6,3,0,2.2,1.6,0.8,0.0,3,6,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,0,2,1,0,1,0,0,0,0,0,0,0,15,18,16,15,11,9,10,12,11,11,7,8,7,8,6,23,0,2,2,1,15,5,3,1,2,1,1
1842,3,16,3,5,4.0,2,2,1,2,4,3,3,3,3.0,2.7,2.0,2.3,1,0,0,0,4,3,1,0,2.7,1.0,0.3,0.0,4,6,5.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,7,10,10,4,6,3,4,4,6,3,1,2,2,1,12,0,1,1,1,10,4,1,1,2,1,1
1843,2,11,6,7,6.5,4,2,2,1,6,7,4,4,5.0,4.5,3.0,2.5,4,0,0,0,6,1,2,0,5.0,0.5,1.0,0.0,4,7,5.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,7,9,6,6,6,4,3,4,5,4,3,3,2,3,2,13,0,1,1,0,6,2,3,0,1,0,1
1844,4,15,3,6,4.2,1,2,0,1,3,4,5,5,1.5,3.0,1.8,2.5,0,1,0,0,1,4,5,0,0.5,2.5,1.2,0.0,2,6,3.8,4,4,2,4,4,2,4,2,4,2,2,4,2,2,2,2,4,1,0,2,0,0,1,0,0,0,0,0,0,0,11,10,7,9,7,5,7,4,6,4,3,5,3,3,3,17,0,1,3,0,9,3,3,0,1,1,1
1845,2,7,4,5,4.5,2,2,1,0,3,5,3,5,2.5,3.5,2.0,2.5,0,2,0,0,2,5,0,0,1.0,3.5,0.0,0.0,2,5,3.5,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,3,3,4,2,1,3,2,1,2,1,0,1,0,9,0,0,2,0,3,2,2,0,2,1,1
1846,4,15,3,5,4.2,1,1,0,0,4,4,2,3,2.8,2.5,1.5,1.5,0,0,0,0,4,2,2,1,1.8,1.5,0.8,0.2,2,5,3.8,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,1,2,0,0,1,0,0,0,0,9,8,7,10,3,3,6,4,4,4,1,1,1,2,0,17,1,2,1,0,10,3,2,0,1,0,1
1847,4,16,3,6,4.8,1,2,2,0,4,5,4,5,2.0,3.8,3.0,2.5,0,1,0,0,4,5,1,0,1.5,2.8,0.5,0.0,2,7,4.0,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,2,4,2,0,2,1,0,2,0,0,1,0,0,0,0,7,12,10,8,3,5,3,7,5,4,2,0,2,2,0,19,0,2,2,0,8,6,2,0,1,1,1
1848,3,18,3,4,3.7,2,1,2,2,3,3,3,3,2.7,2.0,2.7,2.7,2,1,0,0,3,1,0,0,2.7,1.0,0.0,0.0,5,7,6.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,13,7,9,6,3,1,2,7,2,1,1,0,0,0,11,0,0,3,0,9,5,4,0,1,0,1
1849,3,13,4,4,4.0,1,1,2,2,4,4,3,3,2.0,2.0,2.3,2.7,0,0,0,0,4,4,2,1,1.3,1.7,0.7,0.3,3,6,4.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,0,0,0,1,1,1,0,0,0,1,0,8,5,7,9,2,3,6,2,3,5,0,2,2,1,0,12,1,0,1,1,9,2,1,1,2,2,1
1850,4,18,4,6,4.8,2,1,1,1,4,4,4,4,2.8,2.5,2.0,2.8,0,0,0,0,4,4,1,1,2.2,1.5,0.5,0.5,3,6,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,1,2,1,1,2,1,1,1,11,15,9,14,9,6,8,8,12,6,5,7,3,6,3,19,2,1,1,0,14,3,1,0,2,1,1
1851,4,20,3,7,4.8,1,2,1,0,6,4,5,5,3.0,2.8,3.0,2.5,0,1,0,0,6,4,2,0,1.5,2.5,0.8,0.0,3,7,5.0,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,1,4,2,0,1,0,0,2,0,0,0,0,0,0,0,11,11,15,11,5,9,6,8,5,8,3,3,5,4,2,19,0,2,2,0,11,7,2,0,3,1,1
1852,3,10,4,5,4.7,3,0,3,0,5,4,4,2,3.7,2.0,3.3,1.3,2,0,0,0,5,2,0,1,3.3,1.0,0.0,0.3,2,5,3.3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,0,1,2,0,1,0,1,0,0,1,0,0,0,6,4,3,7,2,1,3,0,3,2,0,1,0,0,0,14,1,0,1,1,7,1,1,1,1,1,1
1853,6,25,3,6,5.0,1,0,2,1,5,3,3,5,3.2,2.0,2.7,2.7,0,0,0,0,5,3,2,1,2.5,1.2,1.2,0.2,3,6,4.2,6,5,6,6,5,6,6,5,5,6,5,5,6,5,5,5,4,5,1,3,4,0,4,1,1,3,0,0,1,0,17,13,17,19,9,12,11,8,10,12,6,6,7,5,3,30,1,4,0,1,19,5,0,1,2,1,1
1854,5,21,3,7,4.6,1,2,1,2,2,6,7,5,1.2,3.6,2.4,3.0,0,2,0,0,2,5,2,1,0.6,3.2,0.6,0.2,3,5,4.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,1,2,1,0,2,1,0,1,0,0,0,0,8,12,13,14,3,4,6,7,6,8,1,1,3,3,0,23,1,2,2,0,14,5,2,0,3,1,1
1855,4,16,3,5,4.0,1,0,2,2,3,2,3,3,2.0,1.0,2.5,2.8,1,0,0,0,3,1,3,1,1.8,0.2,1.8,0.2,3,5,4.0,4,3,4,4,3,4,4,3,3,4,3,3,4,3,3,4,1,3,1,1,3,1,0,0,1,0,0,1,0,0,12,5,10,11,3,6,9,3,3,6,1,2,4,2,1,16,1,2,1,0,11,4,1,0,1,0,1
1856,3,10,3,5,4.0,1,1,2,1,2,4,4,2,1.3,2.7,3.3,1.3,0,0,1,0,2,2,4,0,1.0,0.7,2.3,0.0,2,5,3.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,0,1,2,0,1,0,0,1,0,0,0,0,5,7,8,4,3,4,2,5,3,2,2,1,1,1,0,12,0,3,0,0,4,6,0,0,1,1,1
1857,4,21,4,6,4.5,0,0,2,2,3,3,3,4,2.0,1.8,2.5,2.8,0,0,0,0,3,2,3,0,2.0,0.8,1.8,0.0,3,8,5.2,3,3,4,4,2,3,3,3,3,4,2,2,3,3,2,3,2,3,0,1,2,0,1,0,0,0,0,0,0,0,15,12,14,14,7,9,9,6,9,8,2,5,4,4,1,18,0,3,1,0,14,6,1,0,0,0,1
1858,2,6,5,6,5.5,0,3,1,1,3,5,5,3,1.5,4.0,3.0,2.0,0,3,0,0,0,5,3,0,0.0,4.0,1.5,0.0,3,3,3.0,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,4,3,2,1,1,2,1,2,1,1,0,0,0,11,0,1,1,0,3,2,1,0,1,1,1
1859,4,25,5,7,6.0,3,3,1,2,5,6,5,5,3.5,4.5,3.0,3.8,0,0,0,0,3,6,2,1,1.5,3.8,0.5,0.2,5,7,6.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,2,1,0,0,1,0,0,0,0,0,0,17,17,15,17,11,8,9,10,11,9,5,5,2,6,1,24,1,1,2,0,17,6,2,0,0,0,1
1860,4,16,5,9,6.5,1,1,1,1,8,4,4,4,3.8,2.8,2.8,2.8,1,1,0,0,8,4,1,1,3.5,2.2,0.5,0.2,2,5,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,2,1,2,1,1,2,1,1,1,1,9,14,11,13,8,6,6,9,11,10,5,5,5,8,4,26,1,1,2,0,13,1,2,0,0,0,1
1861,4,17,3,5,4.0,1,0,2,1,2,4,4,3,1.5,3.0,2.5,2.2,0,0,0,0,1,4,2,0,0.5,3.0,0.5,0.0,2,6,4.2,4,3,4,4,3,4,4,3,3,4,3,3,4,3,3,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,7,11,9,8,4,5,2,4,4,3,2,1,1,0,0,16,0,1,3,0,8,6,3,0,3,2,1
1862,5,26,3,6,4.8,1,2,2,2,4,5,5,5,2.8,3.2,3.6,3.0,1,0,0,0,4,5,3,0,2.4,1.8,0.6,0.0,4,8,5.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,0,4,1,0,1,0,0,1,0,0,0,0,15,16,13,15,8,8,7,5,9,8,2,3,5,3,1,24,0,1,3,1,15,5,5,1,4,1,0
1863,3,9,4,6,5.3,2,1,1,0,4,2,3,4,3.3,1.7,2.0,2.3,2,0,0,0,4,2,1,1,3.3,1.3,0.3,0.3,3,3,3.0,3,3,3,2,3,3,2,3,2,2,3,2,2,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,6,7,6,4,4,4,2,5,3,3,3,1,2,2,1,16,1,0,1,1,4,3,1,1,1,1,1
1864,2,7,3,7,5.0,0,3,1,0,6,5,5,3,3.0,4.0,3.0,1.5,0,3,0,0,2,5,0,0,1.0,4.0,0.0,0.0,2,5,3.5,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,5,1,2,4,1,2,1,1,1,1,1,1,1,10,0,0,2,0,1,4,2,0,1,1,1
1865,2,7,3,5,4.0,0,3,1,0,2,4,5,3,1.0,3.5,3.0,1.5,0,3,0,0,1,4,0,0,0.5,3.5,0.0,0.0,2,5,3.5,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,4,3,1,0,1,3,2,2,0,0,0,2,0,8,0,0,2,0,3,2,2,0,2,1,1
1866,2,6,5,6,5.5,3,2,2,2,6,3,2,3,4.5,2.5,2.0,2.5,3,0,0,0,6,0,2,0,4.5,0.0,1.0,0.0,2,4,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,3,4,2,3,3,1,3,2,1,2,2,1,1,11,0,1,0,1,4,1,0,1,1,1,1
1867,3,9,4,5,4.3,2,1,1,1,4,3,2,3,3.0,2.0,1.7,1.7,0,0,1,0,3,3,2,0,1.7,1.0,1.7,0.0,2,5,3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,0,0,2,0,1,0,0,0,0,0,0,0,6,3,6,6,1,3,4,2,2,3,0,1,1,1,0,13,0,3,0,0,6,3,0,0,0,0,1
1868,3,13,4,6,5.3,2,2,3,1,3,5,4,5,2.3,3.0,3.3,3.0,0,2,0,0,2,3,4,0,0.7,2.3,2.3,0.0,4,5,4.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,0,1,0,0,2,0,0,0,0,0,0,0,7,7,8,10,3,3,6,3,4,6,0,2,3,1,0,16,0,2,1,0,10,2,1,0,0,0,1
1869,6,27,4,8,6.0,1,2,2,1,6,7,5,6,3.7,3.7,3.3,3.7,0,0,0,0,5,7,3,0,2.2,2.7,1.2,0.0,4,5,4.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,3,3,0,2,2,0,2,0,0,1,0,0,0,0,16,19,19,14,9,10,8,14,10,9,6,5,5,6,3,36,0,3,1,2,14,10,1,2,2,2,1
1870,3,11,3,6,4.7,3,2,0,1,3,3,6,3,3.0,2.7,2.3,2.0,0,0,0,0,3,1,6,0,2.0,0.3,2.3,0.0,2,5,3.7,3,3,2,3,3,2,3,2,3,2,2,3,2,2,2,2,1,2,0,1,1,0,1,0,0,1,0,0,0,0,7,7,5,8,4,3,5,4,6,3,3,3,2,3,2,14,0,2,0,1,8,2,0,1,2,2,1
1871,2,8,3,5,4.0,2,1,2,2,3,2,3,3,2.5,1.5,2.5,2.5,2,0,0,0,3,1,2,0,2.5,0.5,1.0,0.0,3,5,4.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,3,5,4,2,2,2,1,1,2,0,1,0,0,0,8,0,1,1,0,4,3,1,0,0,0,1
1872,4,16,3,7,4.2,3,1,1,1,5,3,5,4,3.8,2.2,2.8,2.2,0,0,0,0,4,1,5,1,2.5,0.2,1.2,0.2,3,5,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,9,9,7,10,4,2,6,5,7,5,2,4,2,4,2,17,1,0,0,3,10,2,1,3,5,3,0
1873,4,20,4,6,5.0,1,2,2,2,4,5,3,4,2.5,3.0,2.5,3.2,0,1,0,0,3,5,3,0,1.2,2.2,1.5,0.0,4,7,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,0,2,1,0,3,0,0,1,0,0,0,0,10,14,16,13,6,8,6,11,8,10,5,3,5,6,3,20,0,3,1,0,13,6,1,0,0,0,1
1874,4,18,3,9,6.0,2,1,2,2,5,6,6,5,3.8,2.8,3.8,3.2,2,0,0,0,5,2,6,0,3.5,0.8,1.8,0.0,3,6,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,12,8,15,10,5,9,5,6,3,9,3,1,4,3,1,24,0,2,2,0,10,6,2,0,0,0,1
1875,4,20,5,8,6.0,2,4,0,1,6,6,6,3,3.8,5.2,3.0,2.2,0,1,0,0,6,6,1,0,3.0,2.8,0.2,0.0,4,6,5.0,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,4,1,0,3,1,0,1,0,0,1,0,0,0,0,12,15,11,11,9,6,6,6,6,7,3,3,3,2,0,24,0,1,3,0,11,4,5,0,2,1,1
1876,4,14,3,6,4.0,0,1,1,1,4,3,5,2,2.2,2.0,2.8,1.2,0,0,0,0,3,2,2,0,2.0,1.0,1.0,0.0,2,5,3.5,3,4,4,4,3,3,3,4,4,4,3,3,3,4,3,3,3,3,0,2,2,0,2,0,0,1,0,0,0,0,7,8,11,7,3,6,2,5,3,6,2,0,2,2,0,16,0,3,1,0,7,5,2,0,1,0,1
1877,3,15,4,6,4.7,2,1,1,3,4,2,3,4,2.7,1.7,2.0,3.7,1,0,0,0,4,2,3,0,2.3,1.3,1.0,0.0,4,6,5.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,14,8,8,10,8,8,9,3,4,5,3,4,5,1,1,14,0,1,2,0,10,3,2,0,1,0,1
1878,3,10,3,5,4.0,1,1,2,1,2,3,3,4,1.3,2.3,2.3,3.0,0,1,0,0,1,3,2,1,0.7,2.3,0.7,0.3,3,4,3.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,2,1,1,1,1,0,1,1,0,0,0,3,6,6,7,2,2,1,3,4,4,1,1,0,2,0,12,1,1,1,0,7,2,1,0,2,1,1
1879,3,10,3,7,5.7,2,2,0,1,3,3,6,4,2.7,2.7,3.7,2.7,0,1,0,0,3,3,5,0,1.3,2.0,2.3,0.0,3,4,3.3,3,3,2,3,3,2,3,2,3,2,2,3,2,2,2,2,3,2,0,2,2,0,2,0,0,2,0,0,0,0,7,8,5,6,5,4,5,5,4,2,4,3,2,2,2,17,0,2,1,0,6,3,1,0,1,1,1
1880,6,24,3,6,4.5,1,1,1,1,3,5,3,3,2.0,3.2,2.3,1.8,0,1,0,0,3,5,3,1,1.2,2.5,0.7,0.2,3,5,4.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,2,1,3,1,0,2,1,0,1,0,0,0,0,15,17,14,14,8,9,8,9,10,8,4,4,5,6,3,27,1,2,3,0,14,6,4,0,1,1,1
1881,5,17,3,6,4.4,2,1,1,1,5,4,2,3,2.6,2.6,1.6,2.2,1,0,0,0,5,3,2,1,2.2,1.2,0.8,0.2,2,5,3.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,2,1,0,0,0,0,0,0,0,0,12,11,7,11,6,5,6,5,7,3,3,2,1,3,1,22,1,2,2,0,11,4,2,0,0,0,1
1882,5,24,3,5,4.0,2,1,1,1,4,4,5,5,2.6,2.6,2.8,2.8,1,0,0,0,4,2,3,0,2.2,0.8,1.0,0.0,2,6,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,0,3,3,0,2,0,0,2,0,0,0,0,16,11,16,11,7,10,8,7,3,6,4,3,4,1,1,20,0,3,1,1,11,10,2,1,4,1,0
1883,4,19,3,4,3.5,1,2,1,0,2,4,3,3,1.8,2.8,2.0,2.0,0,1,0,0,2,4,0,1,1.2,2.0,0.0,0.2,3,6,4.8,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,3,4,0,1,3,0,1,0,1,0,0,1,0,0,0,8,11,9,12,3,2,5,4,5,6,0,1,1,2,0,14,1,0,3,0,12,3,4,0,2,1,1
1884,2,7,4,8,6.0,1,3,2,1,1,3,6,4,1.0,3.0,4.0,2.5,0,3,1,0,0,3,5,0,0.0,3.0,3.0,0.0,3,4,3.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,4,5,3,2,3,2,4,0,1,2,0,1,0,0,12,0,2,0,0,3,4,0,0,1,0,1
1885,6,27,3,6,4.3,2,1,2,2,4,2,4,4,3.3,1.5,2.5,2.8,2,0,0,0,4,2,1,1,3.2,0.5,0.5,0.2,3,5,4.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3,1,2,3,1,2,0,1,2,0,1,0,0,14,11,20,16,4,8,5,10,7,12,3,1,2,6,0,26,1,2,0,3,16,8,0,3,5,3,1
1886,5,30,4,7,5.0,3,2,2,0,6,5,3,5,3.8,3.4,2.2,2.8,1,0,0,0,6,4,1,1,3.4,1.2,0.2,0.2,4,9,6.0,5,5,5,4,5,5,4,5,4,4,5,4,4,4,4,5,3,1,1,3,1,1,1,0,0,1,0,0,0,0,17,21,14,18,9,7,11,9,10,8,2,4,6,3,1,25,1,1,2,1,18,6,5,1,3,1,1
1887,2,8,4,5,4.5,2,0,1,3,3,3,3,4,2.5,1.5,2.0,3.5,0,0,1,0,2,3,3,0,1.0,1.5,2.0,0.0,3,5,4.0,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,5,2,5,6,0,2,4,2,1,3,0,0,1,1,0,9,0,2,0,0,6,2,0,0,0,0,1
1888,3,11,3,4,3.3,1,2,1,0,3,4,3,2,2.0,2.7,2.0,1.0,0,0,0,0,3,4,0,0,1.7,1.7,0.0,0.0,3,5,3.7,3,3,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,7,4,2,2,1,4,3,3,1,1,1,2,1,10,0,0,2,1,4,4,2,1,3,2,0
