,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
8977,2,7,3,6,4.5,3,4,3.5,9,0,0,2,2,2,0,2,3,4,2,2.0,2.5,3.0,1.0,1,2,0,0,2,2,2,0,1.5,2.0,1.0,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,4,3,6,5,3,2,2,1,2,1,2,1,2,1,1,1,0,0,1,1,2
8978,3,14,4,4,4.0,2,6,4.7,12,4,0,0,0,1,3,2,3,4,4,1.3,1.3,3.0,3.7,0,0,0,0,2,2,2,3,1.0,1.0,1.0,1.0,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,2,2,1,2,2,1,1,1,0,1,0,0,0,0,0,5,5,2,9,3,3,1,8,3,2,1,3,1,0,0,0,3,3,6,4,3,2
8979,4,13,3,5,4.0,2,4,3.2,16,2,1,2,2,1,1,3,4,3,4,2.5,2.8,2.2,2.0,0,0,0,0,3,3,3,0,1.5,1.5,1.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,2,1,0,0,0,0,0,0,0,0,7,8,3,5,2,3,1,6,3,2,0,2,1,0,0,0,0,0,0,0,11,6
8980,3,16,5,7,5.7,4,7,5.3,17,1,1,3,4,2,1,4,5,6,3,3.7,4.3,4.0,2.3,0,1,0,0,4,5,6,0,1.3,2.3,2.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,8,13,7,10,4,7,3,8,4,6,4,5,2,3,2,2,3,0,1,0,1,2
8981,4,18,3,5,4.5,4,5,4.5,18,2,1,1,1,1,1,3,4,5,2,2.2,2.2,2.8,1.5,1,0,0,0,3,4,4,0,2.0,1.5,1.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,13,9,8,12,8,4,4,9,5,4,3,6,3,1,1,0,0,3,0,16,0,5
8982,7,34,4,6,5.1,3,7,4.9,36,3,3,2,2,1,1,5,3,4,4,4.4,2.4,2.3,2.4,2,0,0,0,5,1,1,0,4.4,0.4,0.3,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,2,2,1,1,0,0,0,0,0,0,0,0,23,20,11,19,11,9,3,20,10,13,5,11,4,5,0,0,0,4,0,16,20,5
8983,2,11,4,5,4.5,5,6,5.5,9,2,1,3,3,1,2,4,4,3,5,3.5,3.5,2.0,3.5,1,0,0,0,4,4,0,0,2.5,2.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,5,2,4,1,5,1,4,1,2,0,2,0,0,0,1,0,0,0,5
8984,4,17,4,5,4.8,4,5,4.2,19,1,1,1,1,2,2,4,5,3,4,2.2,2.8,2.2,2.5,0,0,0,0,4,5,2,1,1.8,2.0,0.8,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,1,1,1,1,0,0,1,1,0,0,11,13,8,12,8,9,6,11,7,7,4,8,5,5,3,2,0,0,14,0,28,4
8985,5,17,3,5,4.4,3,4,3.4,22,1,1,1,0,1,2,4,2,3,4,2.8,1.4,2.2,3.0,1,0,0,0,4,1,2,2,2.8,0.2,0.8,0.6,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,1,1,2,2,1,1,2,2,0,0,0,0,0,0,11,6,3,9,3,5,2,12,8,3,2,5,1,2,1,0,0,2,0,17,14,3
8986,3,10,4,9,6.0,3,4,3.3,18,1,1,0,3,2,1,6,5,6,3,3.0,4.3,4.0,1.7,0,0,0,0,6,5,3,0,3.0,1.7,1.3,0.0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,6,5,2,8,5,3,1,6,4,3,2,5,3,2,1,1,1,0,0,0,7,2
8987,3,16,3,4,3.7,3,10,5.3,11,1,1,1,1,1,1,3,3,3,3,2.3,2.0,2.0,1.7,1,0,0,0,3,3,1,1,1.7,1.3,0.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,11,4,9,3,7,2,11,5,7,2,6,2,4,1,0,0,1,0,2,6,5
8989,4,15,3,6,3.8,3,5,3.8,15,1,1,1,0,1,1,5,2,3,3,2.8,1.2,1.8,2.0,1,0,0,0,4,2,0,0,2.5,1.2,0.0,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,9,7,7,3,3,1,8,5,4,3,4,1,1,0,0,0,2,0,1,8,3
8990,3,15,3,5,4.0,2,8,5.0,12,2,1,2,0,0,2,3,5,4,3,2.7,2.7,1.7,2.7,2,0,0,0,3,2,0,0,2.7,1.3,0.0,0.0,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,4,1,2,0,10,7,5,3,3,1,1,0,0,0,0,0,0,3,6
8991,4,15,3,6,4.0,2,6,3.8,16,2,1,0,1,1,1,2,4,2,4,1.2,2.5,1.2,2.5,0,0,0,0,2,4,1,3,0.5,2.0,0.2,1.2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,1,3,0,1,1,0,0,2,0,2,0,0,0,0,0,7,7,1,8,6,2,1,11,5,5,1,5,4,1,1,1,1,0,6,0,9,4
8992,4,15,4,8,5.8,3,4,3.8,23,2,1,1,1,2,1,6,6,4,4,3.5,3.0,2.8,2.5,1,0,0,0,6,3,1,1,3.5,1.5,0.2,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,1,1,2,2,2,2,1,1,1,1,9,12,8,9,5,8,5,10,5,8,5,6,3,5,3,0,0,5,0,37,58,5
8993,3,13,4,5,4.7,3,5,4.3,14,2,1,1,3,3,1,4,4,4,5,2.7,3.7,3.3,2.3,0,0,0,0,4,4,1,0,1.3,2.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,6,5,2,10,5,3,1,8,3,3,2,6,2,2,1,1,3,0,2,0,5,4
8994,4,17,4,5,4.8,4,5,4.2,19,3,1,1,1,2,2,3,4,5,4,2.2,2.5,3.8,2.5,0,0,0,0,3,4,4,1,1.5,1.5,1.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,2,1,1,0,1,1,1,1,0,0,0,0,7,9,2,11,5,3,0,10,5,6,2,5,3,1,0,1,4,0,21,0,0,2
8995,4,20,4,6,5.2,3,7,5.0,21,0,0,3,1,1,1,5,3,4,4,3.8,2.2,2.8,2.8,3,0,0,0,4,2,1,0,3.5,1.2,0.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,17,12,10,14,12,7,6,11,8,5,3,8,6,3,2,2,1,2,4,15,30,4
8996,3,9,4,4,4.0,2,4,3.0,12,0,0,0,2,1,1,3,3,3,3,1.3,2.3,2.0,2.0,0,1,0,0,3,3,0,1,1.3,2.0,0.0,0.7,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,0,0,0,0,2,1,2,1,0,0,0,0,4,5,2,4,2,0,0,8,3,4,1,4,2,0,0,1,0,0,7,12,14,1
8997,2,9,4,5,4.5,2,7,4.5,9,2,0,0,1,2,4,3,4,3,5,1.5,2.5,2.5,4.5,0,1,0,0,1,4,3,0,0.5,2.5,1.5,0.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,5,2,5,2,4,1,5,1,2,0,2,0,2,0,1,2,1,0,0,0,4
8998,3,12,3,6,5.0,4,4,4.0,15,0,0,2,1,2,1,5,2,3,4,3.7,1.7,2.7,2.7,2,0,0,0,5,1,1,1,3.7,0.7,0.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,1,1,1,1,0,0,0,0,8,7,5,5,2,2,1,10,6,6,4,4,1,2,1,1,1,0,1,9,11,4
8999,5,16,3,6,4.2,2,4,3.2,21,1,1,1,1,2,0,3,4,5,2,2.4,2.0,3.0,1.0,0,0,0,0,3,3,2,0,1.8,1.2,1.2,0.0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,0,0,0,0,0,0,0,0,12,9,8,10,6,5,4,7,4,2,2,4,1,0,0,0,0,1,0,0,8,3
9000,3,13,5,7,5.7,4,5,4.3,17,0,0,3,1,2,2,5,3,4,3,3.7,2.0,2.7,2.3,1,0,1,0,5,3,2,0,2.7,1.7,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,11,8,6,10,9,6,5,9,7,5,3,6,5,3,2,0,3,3,9,15,19,4
9001,7,19,3,6,4.4,1,5,2.7,31,2,0,1,1,0,0,5,5,4,5,1.9,2.0,1.9,2.6,1,0,0,0,2,5,3,1,1.4,1.6,1.3,0.1,7,7,7,5,5,5,5,5,5,5,5,3,3,3,3,7,6,6,5,5,4,4,1,1,1,1,0,0,0,0,11,10,6,10,7,4,4,11,4,5,1,3,1,0,0,1,5,2,14,12,0,4
9002,3,12,3,7,5.0,3,5,4.0,15,2,1,2,2,2,3,3,4,4,4,2.7,3.0,2.7,3.3,2,0,0,0,3,4,1,0,2.3,2.3,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,8,4,9,4,7,3,6,2,3,1,5,2,3,1,0,0,2,0,2,12,5
9003,3,14,5,5,5.0,3,6,4.7,15,1,1,2,3,2,1,4,5,3,3,3.0,3.7,2.7,2.0,0,3,0,0,1,5,2,0,0.3,3.7,1.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,1,2,1,0,0,0,0,0,0,0,0,11,11,8,11,9,9,7,5,4,3,2,3,2,2,1,1,8,0,6,0,2,4
9004,2,10,4,5,4.5,3,7,5.0,9,2,1,1,2,2,3,4,3,4,4,2.5,2.5,3.0,3.5,0,0,0,0,4,0,4,1,2.0,0.0,2.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,3,1,5,2,1,0,7,3,1,0,4,2,0,0,0,0,0,0,1,1,5
9005,2,6,4,4,4.0,3,3,3.0,8,1,1,1,1,2,2,4,2,3,3,2.5,1.5,2.5,2.5,0,0,0,0,4,2,1,1,2.0,1.0,0.5,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,0,4,2,2,0,4,1,3,0,3,1,2,0,0,0,0,0,1,1,6
9006,5,23,3,7,5.0,3,8,4.6,25,1,1,1,1,1,0,4,4,4,4,3.2,2.4,2.4,2.4,1,0,0,0,4,4,1,1,3.0,1.6,0.2,0.2,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,3,3,1,1,0,0,1,1,1,1,0,0,0,0,17,14,10,13,9,7,5,15,10,10,7,8,5,5,4,0,0,3,0,5,33,5
9008,2,12,4,5,4.5,4,8,6.0,9,1,0,2,2,4,2,4,4,4,3,3.0,3.0,4.0,2.5,2,1,0,0,4,2,0,0,3.0,1.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,8,1,5,0,6,2,4,1,4,0,3,0,2,1,1,0,0,0,2
9009,2,7,4,6,5.0,3,4,3.5,10,0,0,3,3,1,1,5,5,2,3,4.0,4.0,1.5,2.0,1,3,0,0,1,5,0,0,1.0,4.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,0,3,0,5,2,3,0,3,0,3,0,1,0,0,1,1,2,4
9010,3,14,4,9,6.0,3,6,4.7,18,1,1,2,2,2,2,8,4,6,5,4.3,3.0,3.3,3.3,0,2,0,0,6,4,0,0,3.0,3.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,11,9,6,9,7,4,2,7,5,4,2,5,3,2,0,2,7,0,1,0,8,2
9011,4,20,3,10,6.0,4,6,5.0,24,2,0,1,1,2,2,7,7,4,4,4.0,3.0,3.0,3.5,0,0,0,0,5,6,3,0,2.0,2.2,1.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,1,0,0,0,0,0,0,0,0,14,8,6,13,9,6,5,13,9,5,4,7,5,4,4,1,6,3,22,26,0,4
9013,3,11,3,7,5.0,3,4,3.7,15,0,0,1,2,0,2,4,3,1,6,2.3,2.7,0.7,4.0,1,2,0,0,3,3,1,1,1.7,2.7,0.3,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,7,9,6,5,3,4,3,9,5,7,4,4,2,3,2,1,0,0,13,7,18,4
9014,7,36,4,10,5.7,4,8,5.1,40,2,1,1,1,2,2,7,5,8,9,3.7,2.9,4.4,3.7,0,0,0,0,6,5,3,1,2.4,1.9,1.3,0.1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,4,3,1,3,1,1,1,1,1,1,1,1,1,21,26,14,22,11,15,7,26,14,20,10,17,9,13,7,0,0,2,0,16,0,5
9015,2,8,4,5,4.5,4,4,4.0,9,0,0,2,2,1,2,4,3,2,3,3.0,2.5,1.5,2.5,2,1,0,0,4,1,1,0,3.0,1.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,6,4,6,4,4,3,3,1,1,0,2,1,0,0,1,0,4,1,0,1,1
9016,3,6,4,5,4.3,1,3,2.0,13,0,0,1,0,0,1,3,3,3,3,1.7,1.7,1.7,2.0,0,0,0,0,3,2,3,1,1.3,1.3,1.0,0.7,3,2,2,2,2,1,1,3,3,2,2,2,2,1,1,2,2,2,1,0,0,0,2,1,1,1,1,0,0,0,4,4,3,3,1,2,1,4,2,2,1,2,0,1,0,1,0,0,3,4,4,4
9017,3,15,3,7,4.7,2,7,5.0,14,2,2,2,2,1,0,7,5,5,2,4.0,3.3,2.7,1.0,0,0,0,0,7,3,0,0,3.3,1.3,0.0,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,7,10,8,5,4,5,3,2,1,5,3,2,1,0,0,0,0,0,9,6
9018,2,12,5,7,6.0,5,7,6.0,12,1,1,2,3,2,1,5,6,6,4,3.5,4.5,4.0,2.5,1,0,0,0,5,6,0,0,3.0,3.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,8,6,6,5,7,5,5,4,6,4,4,3,0,0,0,0,1,1,6
9019,2,8,3,5,4.0,3,5,4.0,8,0,0,2,1,2,0,3,2,2,4,2.5,1.5,2.0,2.0,1,1,0,0,2,2,2,0,1.5,1.5,1.0,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,8,5,4,2,4,2,4,2,4,2,1,0,1,0,1,0,2,0,0,0,1
9020,3,15,5,6,5.3,4,6,5.0,16,0,0,1,3,2,1,4,4,5,4,2.7,3.3,3.3,2.7,0,0,0,0,4,4,5,0,1.7,1.7,2.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,8,10,4,10,5,7,3,9,4,5,1,5,2,3,1,1,1,3,1,3,2,2
9022,4,20,5,7,5.5,3,7,5.0,22,0,0,3,1,2,2,4,2,5,6,3.5,1.8,3.2,4.0,3,0,1,0,4,0,4,1,3.2,0.0,2.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,0,0,1,1,0,0,1,1,0,0,14,8,3,13,10,3,1,16,10,8,3,9,6,3,1,0,3,3,20,65,46,4
9023,5,23,3,6,4.2,4,5,4.6,21,2,1,2,1,2,1,4,4,3,3,2.6,2.6,2.6,2.0,0,0,0,0,4,4,2,0,2.0,0.8,1.4,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,15,13,7,13,8,5,2,13,9,9,6,4,2,2,1,1,3,0,8,0,0,4
9024,2,11,6,8,7.0,5,6,5.5,14,0,0,1,2,4,3,6,4,6,7,3.5,3.0,5.0,5.0,0,0,1,0,4,4,4,1,2.0,2.0,2.5,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,1,1,0,1,0,1,0,1,0,1,0,8,5,3,7,4,3,1,10,7,5,3,6,3,3,1,0,1,1,2,2,1,4
9025,4,17,4,6,4.8,4,5,4.2,19,1,1,2,1,0,0,4,4,5,3,2.8,2.5,2.8,1.5,1,0,0,0,4,4,3,0,2.2,1.5,1.0,0.0,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,10,12,7,11,5,7,3,10,4,8,4,6,1,4,1,0,0,7,0,22,10,5
9026,2,10,5,5,5.0,5,5,5.0,10,0,0,1,3,4,2,3,4,4,4,2.0,3.5,4.0,3.0,1,2,0,0,3,3,1,0,2.0,2.5,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,4,9,4,6,1,5,1,4,1,3,1,2,0,1,0,1,1,2,1,0,3,1
9027,5,26,3,6,4.2,4,7,5.2,21,5,3,1,2,1,0,5,6,4,5,2.6,3.2,2.6,2.6,0,1,0,0,3,6,1,0,0.8,3.0,0.4,0.0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,5,2,2,2,2,2,0,0,0,0,0,0,0,0,15,17,9,16,12,10,8,14,8,7,3,7,5,3,2,1,5,0,18,0,6,4
9028,4,14,3,7,5.2,2,5,3.5,21,0,0,2,0,2,1,5,3,5,3,3.5,1.8,3.0,2.2,1,0,0,0,4,3,2,0,2.5,1.5,1.2,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,3,3,2,2,0,0,0,0,0,0,0,0,11,10,7,10,7,7,4,9,6,6,3,6,3,4,1,1,1,2,5,21,10,4
9029,3,10,3,4,3.7,3,4,3.3,11,1,0,1,0,1,0,3,2,4,2,2.0,1.3,2.3,1.0,0,0,1,0,3,2,2,0,1.7,0.7,1.3,0.0,3,2,2,3,3,2,2,2,2,1,1,2,2,1,1,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,5,3,0,8,4,2,0,4,2,1,0,2,1,0,0,0,5,5,5,5,0,4
9030,3,10,5,5,5.0,2,5,3.3,15,2,0,1,0,1,2,2,3,5,5,1.7,1.7,2.7,3.3,0,0,0,0,2,3,2,2,1.0,1.7,1.3,1.0,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,2,1,2,1,1,0,2,2,1,1,1,1,0,0,6,4,2,8,5,3,1,7,5,3,2,5,4,2,1,0,1,1,10,7,8,4
9031,4,15,3,4,3.2,2,5,3.8,13,0,0,2,0,0,2,3,2,1,2,2.2,1.5,0.8,2.0,0,0,0,0,3,2,1,1,1.8,0.8,0.5,0.2,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,2,1,2,1,1,0,1,1,0,0,0,0,0,0,10,7,4,7,3,3,1,11,7,4,2,4,1,1,0,1,1,1,2,4,10,4
9032,3,17,3,7,5.0,5,7,5.7,15,2,2,3,2,2,1,5,5,4,4,4.0,3.7,3.0,2.7,3,0,0,0,5,1,1,1,4.0,0.3,0.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,12,7,8,5,6,4,10,6,7,4,4,3,2,2,0,0,1,0,1,15,5
9033,3,7,3,4,3.7,2,3,2.3,11,0,0,1,2,0,1,3,2,1,2,2.0,2.0,0.7,1.3,1,1,0,0,3,1,1,1,2.0,1.0,0.3,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,2,2,1,1,5,3,4,2,2,2,1,1,1,0,0,3,5,8,1
9034,3,13,4,5,4.7,4,5,4.3,14,0,0,2,2,1,1,3,4,3,4,2.7,3.0,2.0,2.7,0,1,0,0,3,3,3,1,1.3,2.0,1.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,0,1,0,1,1,1,1,0,0,0,0,9,10,6,6,3,5,2,9,6,6,3,3,1,2,0,1,2,1,5,2,6,4
9035,3,17,4,5,4.7,5,7,5.7,14,2,0,2,1,2,2,3,4,5,3,2.3,2.7,4.0,2.7,1,0,1,0,2,3,3,0,1.3,1.3,2.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,10,10,5,11,5,8,4,11,7,7,3,5,2,5,2,0,8,8,8,10,0,4
9036,3,12,3,5,4.3,3,5,4.0,13,0,0,2,1,1,1,4,3,4,2,3.0,2.3,2.0,1.7,2,0,0,0,2,3,1,0,2.0,2.0,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,11,7,6,5,5,1,1,6,5,5,4,1,1,1,1,1,2,1,1,5,3,4
9037,2,9,4,4,4.0,3,6,4.5,8,0,0,1,2,2,3,2,3,2,3,1.5,2.5,2.0,3.0,0,2,0,0,2,3,1,0,1.0,2.5,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,5,1,5,1,3,0,6,3,2,0,3,1,1,0,1,0,1,3,0,4,4
9038,2,13,4,7,5.5,5,8,6.5,11,1,0,3,1,3,3,5,4,5,4,4.0,2.5,4.0,3.5,0,0,3,0,2,1,5,0,1.0,0.5,4.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,7,8,3,10,6,7,3,11,6,7,3,8,5,6,3,0,2,2,3,2,0,4
9039,5,17,3,6,4.4,2,6,3.4,22,0,0,1,1,0,2,5,3,2,5,2.6,1.6,1.4,2.6,1,0,0,0,5,3,2,1,2.4,1.0,0.6,0.4,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,5,3,3,2,2,1,1,2,2,1,1,0,0,0,0,14,11,9,10,7,6,4,12,9,7,5,6,3,3,1,1,2,0,4,9,17,4
9040,2,8,5,6,5.5,4,4,4.0,11,0,0,3,3,3,2,4,4,4,3,3.5,3.5,3.5,2.5,1,1,0,1,3,3,1,1,2.0,2.0,0.5,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,6,5,4,3,2,2,2,8,6,5,4,3,2,2,2,0,0,0,6,6,6,4
9041,3,11,3,7,5.0,3,4,3.7,15,1,0,2,1,0,2,2,5,4,5,2.0,2.7,2.0,3.0,2,1,0,0,2,3,4,0,2.0,1.7,1.3,0.0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,8,8,5,3,3,2,2,6,4,3,1,1,1,0,0,2,0,0,6,0,14,4
9042,4,17,4,6,4.8,3,5,4.2,19,3,1,2,1,1,2,4,5,5,6,3.0,3.2,2.2,3.2,0,0,0,0,4,4,4,0,2.2,1.5,1.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,11,13,8,9,7,7,5,6,3,4,2,3,2,3,2,3,3,0,6,0,15,4
9043,4,16,3,5,4.5,2,5,4.0,18,1,0,0,1,1,1,4,2,4,5,2.2,1.2,2.5,3.2,0,0,1,0,4,2,1,3,2.0,0.8,1.0,0.8,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,1,4,3,2,1,1,0,1,0,1,0,1,0,9,8,3,12,7,6,2,9,3,5,1,5,1,3,0,0,5,5,19,25,5,4
9044,2,7,4,7,5.5,3,4,3.5,11,1,0,2,2,0,4,4,2,3,5,3.0,2.0,1.5,4.5,1,0,0,0,4,2,1,3,2.5,1.0,0.5,1.5,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,3,2,3,3,1,1,4,2,2,1,0,0,0,0,0,1,1,1,2,2,4
9045,4,18,3,6,4.5,4,5,4.5,18,1,1,1,2,2,0,5,3,5,4,3.0,2.8,3.2,1.8,1,0,0,0,5,3,2,0,2.8,1.2,0.5,0.0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,12,7,3,14,8,4,0,8,3,4,1,7,2,3,0,0,0,2,0,4,16,3
9046,2,6,4,5,4.5,2,4,3.0,9,1,1,1,1,0,2,3,2,4,3,2.0,1.5,2.0,2.5,0,0,0,0,3,2,4,0,1.5,1.0,2.0,0.0,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,1,1,0,4,1,2,0,3,1,1,0,1,1,1,0,0,0,2
