,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,cls_1,cls_2,cls_3,cls_4,cls_of_lt_1,cls_of_lt_2,cls_of_lt_3,cls_of_lt_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,QS
6809,2,9,4,7,5.5,4,5,4.5,11,0,0,0,2,2,2,6,3,4,4,3.0,2.5,3.0,3.0,0,0,1,0,6,3,1,0,3.0,1.5,1.0,0.0,6,3,0,0,0,2,0,0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,4,7,3,7,3,5,2,6,2,5,2,4,1,3,1,1
6810,2,4,3,4,3.5,2,2,2.0,7,0,0,2,0,1,1,2,1,1,1,2.0,0.5,1.0,1.0,2,0,1,0,2,1,1,0,2.0,0.5,1.0,0.0,2,2,0,0,0,2,0,0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,4,2,2,2,2,1,1,2,2,1,1,0,0,0,0,1
6811,5,20,3,5,3.6,3,7,4.0,18,4,2,0,1,1,2,3,3,4,5,2.2,2.0,2.2,2.6,0,0,0,0,3,2,1,1,2.2,0.8,0.4,0.2,9,6,3,2,1,1,1,2,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,3,2,2,1,2,1,1,0,1,0,1,0,1,0,10,11,4,10,4,6,2,9,2,4,0,4,0,2,0,1
6812,3,13,3,3,3.0,4,5,4.3,9,4,2,1,0,1,0,3,3,3,2,1.7,1.7,2.3,1.3,0,0,0,0,3,3,0,0,1.3,1.7,0.0,0.0,5,5,2,1,0,0,2,1,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,7,2,2,0,5,2,2,0,2,0,1,0,0
6813,2,10,5,6,5.5,4,6,5.0,11,1,0,2,2,4,1,3,5,5,2,2.5,3.5,4.5,1.5,1,2,0,0,2,5,1,0,1.5,3.5,0.5,0.0,5,4,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,8,8,7,7,5,6,5,5,4,4,3,3,2,3,2,1
6814,5,22,3,6,4.4,3,6,4.4,22,4,2,1,2,2,0,4,4,4,3,2.6,3.2,2.8,2.2,0,0,0,0,4,4,3,0,2.0,1.6,0.8,0.0,8,8,4,2,0,2,1,2,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,2,2,1,2,1,0,0,0,0,0,0,0,0,16,13,9,11,7,6,3,8,5,4,2,3,2,1,0,1
6815,3,13,3,4,3.3,3,5,4.3,10,2,1,0,1,1,0,3,3,2,3,1.7,2.0,1.7,1.7,0,0,0,0,3,1,1,1,1.7,0.7,0.7,0.3,6,5,1,1,1,1,0,1,2,3,2,3,2,3,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,0,1,0,1,0,1,0,5,10,4,8,3,7,3,6,0,4,0,3,0,2,0,1
6816,4,17,3,6,4.8,3,5,4.2,19,2,1,1,2,1,1,5,4,4,5,3.5,2.8,2.8,2.5,1,0,0,0,5,4,2,1,2.8,1.0,0.8,0.2,11,3,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,0,0,1,1,0,0,1,1,0,0,10,10,5,10,6,4,2,11,5,8,3,7,4,4,2,1
6817,4,17,4,5,4.8,2,6,4.2,19,3,1,1,2,2,1,4,5,4,2,2.8,3.8,3.2,1.8,0,0,0,0,4,5,4,0,1.8,2.0,1.0,0.0,9,4,4,0,0,1,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,6,9,5,3,2,9,6,4,3,5,3,1,1,1
6818,4,18,4,6,4.5,3,6,4.5,18,4,2,3,2,1,0,4,4,5,4,3.5,3.0,2.5,1.8,3,0,0,0,4,0,2,1,3.5,0.0,0.8,0.2,11,3,2,2,1,1,0,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,0,0,2,2,0,0,1,1,0,0,1,1,0,0,10,10,5,10,6,5,3,11,4,6,2,7,3,3,1,1
6819,4,22,3,4,3.8,3,7,5.5,15,4,1,2,2,1,2,3,2,4,4,2.2,2.0,2.5,2.8,0,0,0,0,3,1,4,1,1.8,0.2,1.5,0.2,17,4,1,0,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,3,2,0,0,1,1,0,0,1,1,0,0,7,11,3,12,2,5,0,17,5,9,2,8,1,4,0,1
6820,4,18,3,6,4.8,3,6,4.5,19,2,1,1,2,1,1,6,4,3,5,3.8,3.0,2.5,2.8,1,0,0,0,6,2,1,0,3.8,0.8,0.2,0.0,11,4,2,1,0,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,12,11,8,10,6,5,4,11,6,7,4,6,3,3,2,1
6821,7,31,3,6,4.4,2,6,4.4,31,0,0,1,1,2,1,5,5,5,5,2.3,2.0,2.7,2.1,1,0,0,0,3,5,3,1,1.6,1.7,0.9,0.3,25,4,2,0,2,3,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,3,3,2,2,2,2,2,2,0,0,0,0,17,20,13,18,6,9,4,25,12,15,9,14,3,6,2,1
6822,5,23,3,6,4.8,3,7,4.6,24,3,2,2,1,1,2,4,5,3,5,3.0,3.2,2.2,3.0,0,0,0,0,4,5,1,0,2.4,2.2,0.2,0.0,14,5,3,1,0,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,1,1,1,1,0,0,0,0,0,0,0,0,13,13,7,14,7,8,4,14,6,5,1,9,3,3,0,1
6823,5,24,4,10,6.4,3,6,4.8,32,1,0,2,2,1,2,7,5,5,5,3.2,3.4,3.4,3.8,0,0,0,0,7,4,5,0,2.8,1.8,1.8,0.0,16,7,1,0,0,4,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,2,0,0,0,0,0,0,0,0,14,15,8,18,12,10,6,16,7,10,4,11,6,6,3,1
6824,5,28,3,7,5.0,4,8,5.6,25,2,2,2,2,2,1,4,6,5,5,2.8,3.0,3.0,2.6,0,0,0,0,4,6,3,0,1.8,2.2,1.0,0.0,20,6,1,1,0,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,2,3,2,0,0,0,0,0,0,0,0,16,19,9,20,10,15,7,20,10,13,5,14,5,10,3,1
6825,4,18,3,5,3.8,3,6,4.5,15,2,1,1,1,1,1,5,5,3,3,2.8,2.5,2.2,1.8,0,0,0,0,5,2,1,0,2.0,1.2,0.5,0.0,9,6,2,1,0,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,2,1,0,0,0,0,0,0,0,0,12,8,5,12,8,4,3,9,5,3,2,6,3,1,1,1
6826,3,10,3,7,4.7,2,5,3.3,14,1,0,1,2,1,1,5,3,4,3,2.3,2.7,2.0,2.3,0,2,0,0,4,3,1,1,1.7,2.3,0.3,0.3,6,1,3,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,0,1,0,1,0,1,0,1,0,1,0,4,9,3,5,0,5,0,6,2,5,1,4,0,4,0,1
6827,3,16,4,5,4.7,4,6,5.3,14,2,1,2,2,2,2,5,5,3,3,3.7,3.0,2.7,2.7,2,0,0,0,5,1,2,0,3.7,0.3,0.7,0.0,9,4,2,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,11,6,6,4,4,2,9,6,6,3,2,1,1,0,1
6828,3,16,4,6,5.0,5,6,5.3,15,0,0,3,2,3,1,5,5,3,4,4.0,3.3,3.0,2.7,1,0,0,0,4,3,1,0,3.0,1.3,0.7,0.0,8,7,1,0,0,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,8,10,4,11,4,7,2,8,4,4,2,4,1,2,1,1
6829,2,10,4,6,5.0,5,5,5.0,10,1,0,1,3,2,4,5,3,2,4,3.0,3.0,2.0,4.0,1,1,0,0,5,3,0,0,3.0,2.0,0.0,0.0,6,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,4,3,1,1,6,4,2,2,2,1,0,0,1
6830,3,16,4,6,5.0,3,7,5.3,15,1,1,0,0,3,2,5,4,4,5,3.0,2.0,3.3,3.3,0,0,0,0,5,1,4,0,3.0,0.7,1.3,0.0,10,3,3,0,0,1,2,0,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,10,8,6,10,4,4,2,10,6,3,2,7,3,2,1,1
6831,5,23,3,6,4.8,2,7,4.6,24,3,1,1,2,0,1,4,4,2,3,2.6,2.8,1.2,2.2,1,0,0,0,4,3,2,1,2.2,1.8,0.6,0.2,16,4,2,1,1,2,1,1,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,5,4,4,2,2,2,2,1,1,1,1,0,0,0,0,15,17,10,14,8,11,5,16,10,12,7,10,5,8,3,1
6832,4,18,4,4,4.0,4,6,4.5,16,0,0,1,2,2,1,3,3,3,3,1.8,2.5,2.2,2.2,1,0,0,0,3,3,3,0,1.5,1.5,1.0,0.0,11,5,2,0,0,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,10,10,4,13,6,6,1,11,5,5,1,8,3,3,0,1
6833,3,13,4,5,4.3,3,5,4.3,13,0,0,2,2,1,2,3,3,3,3,2.3,2.7,2.0,2.7,0,0,0,0,3,3,1,1,1.3,2.0,0.7,0.3,10,2,1,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,1,1,0,0,1,1,0,0,5,8,3,9,3,4,1,10,3,5,1,7,2,2,0,1
6834,3,13,4,6,5.3,4,5,4.3,16,2,2,1,4,1,3,3,6,2,5,1.7,4.7,1.3,4.0,0,2,0,0,3,6,0,1,1.0,4.0,0.0,0.3,11,0,2,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,7,9,4,5,3,2,1,11,7,7,4,5,3,2,1,1
6835,5,25,4,6,5.2,3,7,5.0,26,2,1,1,2,1,2,5,5,4,5,2.8,3.8,2.2,2.6,0,0,0,0,5,4,4,0,2.0,2.0,1.2,0.0,17,5,3,0,0,3,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,16,16,8,15,8,7,1,17,11,11,5,10,5,5,0,1
6836,4,15,3,6,4.2,3,4,3.8,17,3,3,3,1,0,1,5,3,4,3,3.8,1.8,1.8,2.0,3,0,0,0,5,0,2,0,3.8,0.0,0.5,0.0,8,3,1,3,0,1,0,3,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,7,3,8,4,4,1,8,3,5,1,5,1,3,0,1
6837,7,30,3,10,4.4,3,6,4.3,31,3,2,1,1,1,1,7,5,5,5,3.0,2.3,2.1,2.4,0,0,0,0,7,3,3,0,2.3,1.0,1.1,0.0,19,8,2,1,0,5,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,3,5,5,3,3,0,0,0,0,0,0,0,0,21,15,8,19,13,10,6,19,12,10,4,11,6,7,3,0
6838,4,19,3,5,4.2,4,6,4.8,17,5,2,1,2,2,1,5,5,3,3,2.2,4.0,2.5,2.2,0,0,0,0,5,4,0,0,1.8,2.5,0.0,0.0,11,2,5,1,0,0,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,14,7,9,3,5,2,11,5,8,4,7,2,4,1,0
6839,4,13,3,5,4.0,2,5,3.2,16,2,1,0,1,0,1,4,4,2,5,1.8,2.5,1.2,2.5,0,0,0,0,4,4,1,1,1.8,1.5,0.5,0.2,8,4,1,0,1,2,1,0,3,4,3,3,2,3,2,4,3,4,3,3,2,3,2,3,2,1,2,2,0,0,1,1,1,1,0,0,0,0,4,9,1,7,2,5,0,8,2,6,1,3,0,3,0,1
6840,5,18,3,5,3.8,2,5,3.6,19,2,0,0,1,1,0,3,3,3,4,1.6,2.0,1.6,2.2,0,1,0,0,3,3,1,2,1.2,1.6,0.6,0.4,10,5,3,0,1,2,2,0,4,5,4,5,4,5,4,4,3,4,3,4,3,4,3,3,5,3,3,1,3,1,1,1,1,1,1,1,1,1,10,11,6,8,4,4,2,10,5,5,2,3,2,1,1,1
6841,3,13,4,4,4.0,3,5,4.3,12,1,1,2,1,3,3,3,3,4,3,2.3,2.0,3.3,3.0,0,0,0,0,2,2,4,0,1.3,1.0,1.7,0.0,9,3,1,0,0,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,6,6,3,8,3,3,2,9,3,3,0,5,1,1,0,1
6842,4,10,3,4,3.8,2,4,2.5,15,0,0,1,0,1,0,3,2,2,2,2.0,1.0,1.2,1.5,0,0,0,0,2,2,1,2,1.5,0.8,0.8,0.8,7,3,0,0,2,2,0,0,4,3,3,4,4,3,3,3,3,2,2,3,3,2,2,3,2,1,3,3,1,1,2,1,1,0,1,1,0,0,8,4,2,6,5,2,1,7,6,2,1,3,3,0,0,1
6843,4,16,4,6,4.5,3,7,4.0,18,2,1,0,0,1,3,4,3,3,4,2.2,1.5,2.2,3.5,0,0,0,0,4,3,2,2,2.2,0.8,0.5,1.0,13,2,0,1,3,0,0,1,3,3,2,4,3,3,2,4,3,3,2,4,3,3,2,3,1,0,1,1,0,0,3,2,1,0,1,1,0,0,6,7,1,9,3,3,0,13,5,5,1,7,3,1,0,1
6844,5,29,4,7,5.0,4,9,5.8,25,2,1,1,2,1,3,5,6,6,5,2.6,3.6,2.6,3.6,0,2,0,0,5,6,1,1,1.6,3.0,0.2,0.2,20,3,6,0,1,0,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,1,0,1,0,1,0,1,0,1,0,1,0,14,18,8,18,7,8,2,20,8,9,2,15,5,5,0,1
6845,2,7,5,6,5.5,3,4,3.5,11,0,0,2,2,4,2,2,2,5,3,2.0,2.0,4.5,2.5,2,0,2,0,2,2,3,0,2.0,1.0,2.5,0.0,4,3,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,4,3,2,6,3,2,1,4,1,2,1,3,0,1,0,1
6846,3,14,3,5,4.0,3,6,4.7,12,0,0,2,2,1,1,3,4,3,2,2.7,2.7,2.0,1.7,2,1,0,0,3,1,1,0,2.7,1.0,0.3,0.0,7,5,2,0,0,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,7,14,7,9,4,9,4,7,2,7,2,4,1,4,1,1
6847,3,14,4,6,5.0,3,6,4.7,15,1,0,2,3,1,1,4,3,3,4,3.0,3.0,2.0,2.7,0,1,0,0,4,3,1,0,2.0,2.3,0.7,0.0,8,5,1,0,0,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0,10,11,8,6,5,5,4,8,5,6,4,1,1,1,1,1
6848,2,8,4,7,5.5,4,4,4.0,11,1,0,2,1,3,4,5,1,3,6,3.5,1.0,3.0,5.0,0,0,2,0,5,1,3,0,2.5,0.5,2.5,0.0,6,2,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,4,3,2,6,3,2,1,6,3,2,2,4,2,1,1,1
6849,2,8,3,4,3.5,4,4,4.0,7,1,0,2,1,1,3,3,2,2,3,2.5,1.5,1.5,3.0,1,1,0,0,3,1,1,0,2.0,1.0,0.5,0.0,4,3,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,6,4,4,3,4,3,4,2,2,1,1,1,1,1,1
6850,2,8,4,5,4.5,2,6,4.0,9,0,0,1,0,2,3,3,2,2,4,2.0,1.0,2.0,3.5,1,0,0,0,3,2,2,1,2.0,1.0,1.0,0.5,6,1,1,0,1,0,1,0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,6,5,5,6,4,3,3,6,4,3,3,5,3,2,2,1
6851,3,17,3,4,3.7,5,7,5.7,11,4,1,2,2,3,1,3,4,4,2,2.7,3.0,3.3,1.3,2,0,0,0,3,1,1,0,2.7,0.7,0.3,0.0,5,8,3,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,10,9,5,11,6,5,3,5,3,1,0,3,2,0,0,0
6852,4,16,3,5,3.8,2,5,4.0,15,2,1,1,0,1,0,4,2,3,2,2.5,1.2,2.2,1.2,0,0,0,0,4,2,2,0,2.0,1.2,0.5,0.0,8,5,2,1,0,1,2,1,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,10,9,4,9,4,4,0,8,6,4,2,4,3,1,0,1
6853,3,11,3,5,4.0,3,4,3.7,12,0,0,1,1,2,2,3,3,3,3,1.7,2.0,2.7,2.3,1,0,2,0,3,1,2,0,1.7,0.3,2.0,0.0,5,6,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,0,0,0,0,0,0,0,0,7,5,2,8,5,3,1,5,3,2,1,2,1,0,0,1
6854,8,28,3,6,4.6,2,6,3.5,37,1,0,1,1,2,1,3,4,3,4,2.1,2.4,2.5,2.1,0,0,0,0,3,4,3,1,1.8,1.8,0.8,0.4,19,6,3,0,3,2,3,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,5,4,3,3,2,3,3,1,1,2,2,1,1,19,18,13,20,11,12,7,19,12,12,8,14,7,9,5,1
6855,3,15,3,6,4.3,3,6,5.0,13,0,0,2,2,1,1,2,3,4,4,2.0,2.3,2.7,2.3,1,0,0,0,2,2,4,0,1.7,1.0,1.7,0.0,7,7,1,0,0,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,8,10,5,12,5,8,3,7,3,4,2,5,1,3,1,1
6856,5,25,4,10,6.2,4,6,5.0,31,1,1,2,2,1,2,6,7,5,5,3.2,4.2,3.4,2.8,0,1,0,0,3,5,5,1,1.4,2.6,2.0,0.2,18,6,1,0,1,3,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,3,4,3,1,1,1,1,1,1,1,1,19,20,14,17,15,13,11,18,15,14,11,11,11,8,8,1
6857,2,11,3,5,4.0,5,6,5.5,8,2,1,2,1,2,3,5,2,4,3,3.5,1.5,3.0,3.0,2,0,0,0,5,0,1,0,3.5,0.0,0.5,0.0,5,5,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,4,4,6,5,2,2,5,3,2,2,1,0,0,0,1
6858,2,13,3,4,3.5,5,8,6.5,7,0,0,2,2,1,2,2,3,3,3,2.0,2.5,2.0,2.5,1,1,0,0,2,3,0,0,1.5,2.0,0.0,0.0,7,4,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,3,3,1,7,3,4,0,1,0,1,0,1
6859,4,15,3,8,5.2,2,5,3.8,21,1,1,2,1,1,1,3,4,3,5,2.2,2.5,2.2,2.8,0,0,0,0,2,4,1,3,1.0,2.2,0.5,1.5,11,3,1,0,3,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,9,7,4,12,7,6,4,11,7,5,4,9,5,5,4,1
6860,2,11,4,5,4.5,4,7,5.5,9,1,1,2,3,3,2,5,3,3,3,3.5,3.0,3.0,2.5,0,0,0,0,5,3,1,0,2.5,1.5,0.5,0.0,4,6,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,6,3,9,5,5,2,4,3,1,1,3,2,0,0,1
6861,7,29,3,6,5.0,2,7,4.1,35,2,0,1,1,1,1,5,5,5,5,3.6,2.9,2.9,2.9,0,0,0,0,5,5,3,0,2.1,1.9,1.0,0.0,16,10,3,0,0,5,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,5,4,4,3,0,0,0,0,0,0,0,0,20,16,10,15,9,9,6,16,11,6,3,5,2,2,1,1
6862,5,23,3,6,4.2,3,6,4.6,21,1,0,1,1,2,1,3,3,4,4,2.2,2.0,2.8,2.2,1,0,0,0,3,3,3,1,2.0,0.8,1.2,0.2,17,5,1,0,1,3,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,3,0,0,1,1,1,1,0,0,0,0,12,13,6,16,8,8,3,17,6,11,4,11,3,7,2,1
6863,3,14,3,3,3.0,2,7,4.7,9,1,0,2,0,1,1,2,2,2,3,2.0,1.3,1.7,1.7,2,0,0,0,2,1,1,0,2.0,0.3,0.7,0.0,5,8,1,0,0,2,1,0,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,8,5,1,10,6,3,0,5,2,1,0,2,1,0,0,1
6864,3,9,3,4,3.3,2,4,3.0,10,2,1,1,1,0,1,3,2,3,2,2.0,1.7,1.7,1.3,1,0,0,0,3,2,0,1,2.0,1.0,0.0,0.3,6,1,1,1,1,0,1,1,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,2,2,0,0,0,0,1,1,1,1,0,0,0,0,5,5,3,3,0,1,0,6,3,4,2,2,0,1,0,1
6865,4,19,3,6,4.5,4,6,4.8,18,4,2,2,1,1,0,3,6,4,5,2.8,3.0,2.5,1.8,0,0,0,0,3,6,1,1,2.0,2.0,0.2,0.2,7,6,5,1,1,0,2,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,13,12,7,11,9,5,4,7,5,4,2,5,5,2,2,0
6866,3,10,5,5,5.0,3,4,3.3,15,0,0,2,2,3,1,4,2,4,2,3.0,2.0,3.3,1.3,1,0,1,0,4,2,2,0,2.3,1.0,1.7,0.0,6,4,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,7,6,4,9,6,6,4,6,3,3,1,5,2,3,1,1
6867,3,10,5,7,6.0,2,5,3.3,18,0,0,2,1,2,2,3,4,3,5,2.3,2.0,2.7,3.3,2,0,1,0,2,1,3,3,2.0,0.7,2.3,1.0,8,2,0,0,1,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,1,1,1,1,1,1,1,1,6,8,5,7,4,5,3,8,4,7,4,5,2,4,2,1
6868,2,6,4,4,4.0,2,4,3.0,8,1,0,0,2,0,0,1,3,4,3,0.5,2.5,2.0,1.5,0,2,0,0,1,3,0,2,0.5,2.5,0.0,1.0,2,3,1,0,1,0,1,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,5,2,3,1,2,1,2,0,2,0,0,0,0,0,1
6869,4,13,3,5,3.8,2,4,3.2,15,3,1,1,0,0,1,3,4,3,4,1.8,1.8,2.0,2.5,0,0,0,0,2,4,3,0,1.2,1.8,0.8,0.0,6,4,3,0,0,1,3,0,4,3,3,3,3,2,2,4,4,3,3,3,3,2,2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,9,6,4,7,5,2,1,6,5,1,1,3,3,0,0,1
6870,4,13,3,7,5.0,2,5,3.2,20,1,0,1,2,1,3,3,4,3,4,2.2,2.5,2.0,3.2,0,1,1,0,3,4,2,1,1.0,2.0,1.5,0.5,10,3,0,0,2,2,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,2,2,2,2,2,2,2,2,2,6,7,3,10,4,7,3,10,5,5,3,7,3,5,3,1
6871,2,5,3,5,4.0,2,3,2.5,8,1,1,1,3,1,1,1,4,4,2,1.0,3.5,2.5,1.5,0,3,0,0,0,4,1,0,0.0,3.5,0.5,0.0,2,2,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,4,2,2,0,2,2,0,0,2,2,0,0,1
6872,4,18,4,6,5.0,3,6,4.5,20,1,1,2,2,0,2,5,4,3,5,3.8,3.2,1.8,3.0,1,0,0,0,5,4,1,0,2.2,2.5,0.2,0.0,8,6,3,1,0,1,2,1,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,17,10,9,9,8,5,4,8,8,2,2,3,3,0,0,1
